Fecha,Temp_Max_Real,Humidity_Real,Wind_Speed_Real,Pressure_Real
2023-07-24,17.0,81.16541666666667,16.668,1005.6943351875001
2023-07-25,20.0,61.761875,24.076,1010.5269959166667
2023-07-26,23.0,64.16041666666666,20.372,1011.7616172708334
2023-07-27,22.0,81.69104166666666,25.928,1003.5778414375
2023-07-28,23.0,72.501875,22.224,1006.01180925
2023-07-29,24.0,65.175625,31.484,1006.4562729375001
2023-07-30,21.0,73.94791666666667,29.632,1010.3858963333333
2023-07-31,21.0,76.74895833333333,27.78,1004.4244389375
2023-08-01,23.0,68.70020833333334,29.632,1001.2073684375
2023-08-02,20.0,82.49833333333333,31.484,988.6424505416667
2023-08-03,21.0,68.22500000000001,22.224,1004.5725935
2023-08-04,21.0,70.779375,22.224,1016.6154429375
2023-08-05,18.0,81.93458333333334,27.78,1008.1565229166667
2023-08-06,20.0,66.25446808510638,27.78,1016.0683067872341
2023-08-07,22.0,60.76625000000001,25.928,1019.0282458125001
2023-08-08,18.0,82.083125,22.224,1015.0069076875001
2023-08-09,24.0,66.14625,16.668,1017.86417425
2023-08-10,26.0,64.36958333333332,16.668,1019.21873025
2023-08-11,25.0,70.72395833333333,22.224,1017.3773806875
2023-08-12,22.0,68.26083333333334,29.632,1014.4777842499999
2023-08-13,24.0,66.77354166666667,25.928,1013.673516625
2023-08-14,23.0,76.78333333333333,25.928,1011.1407791041667
2023-08-15,24.0,67.76333333333334,20.372,1015.7476805
2023-08-16,26.0,66.10604166666667,24.076,1020.276977125
2023-08-17,23.0,75.40666666666667,27.78,1020.0018329374999
2023-08-18,23.0,82.71770833333333,29.632,1013.8075612291667
2023-08-19,25.0,70.39854166666667,25.928,1013.8922209791667
2023-08-20,26.0,65.76604166666667,22.224,1021.716192875
2023-08-21,25.0,70.49166666666666,18.52,1023.1977385
2023-08-22,26.0,65.72479166666666,22.224,1020.40396675
2023-08-23,27.0,59.01770833333333,16.668,1019.4727095
2023-08-24,25.0,75.52708333333334,18.52,1012.0720363541667
2023-08-25,22.0,57.05291666666667,22.224,1009.7086183333332
2023-08-26,20.0,76.05895833333334,20.372,1008.7420861874999
2023-08-27,20.0,70.20916666666666,24.076,1010.5904907291666
2023-08-28,21.0,66.286875,20.372,1014.2449699375001
2023-08-29,21.0,64.538125,22.224,1011.93799175
2023-08-30,21.0,63.26416666666666,27.78,1008.5516017499999
2023-08-31,18.0,75.98166666666667,14.816,1010.0049274583333
2023-09-01,22.0,85.97854166666667,12.964,1010.7598102291666
2023-09-02,23.0,79.073125,22.224,1020.6367810625001
2023-09-03,26.0,77.6275,22.224,1026.9439324375
2023-09-04,28.0,73.72854166666666,27.78,1023.1342436875001
2023-09-05,29.0,69.32333333333334,24.076,1017.6313599375
2023-09-06,30.0,68.55479166666667,14.816,1018.5837821250001
2023-09-07,31.0,70.449375,18.52,1017.0810715624999
2023-09-08,30.0,66.14083333333333,11.112,1016.1498143125
2023-09-09,32.0,59.392083333333325,22.224,1015.6630207500001
2023-09-10,32.0,68.66562499999999,22.224,1014.774093375
2023-09-11,26.0,68.98708333333333,22.224,1013.0597334375001
2023-09-12,23.0,76.44833333333334,18.52,1013.588856875
2023-09-13,20.0,73.1975,20.372,1021.0177499375001
2023-09-14,24.0,67.605625,14.816,1020.7214408125001
2023-09-15,25.0,72.67145833333333,20.372,1014.81642325
2023-09-16,27.0,70.33312500000001,27.78,1013.1655581250001
2023-09-17,20.0,85.39479166666666,27.78,1010.6892604374999
2023-09-18,20.0,74.989375,40.744,1002.329110125
2023-09-19,20.0,76.87916666666666,35.188,1006.01180925
2023-09-20,21.0,78.55854166666667,37.04,999.0485448125
2023-09-21,17.0,80.39375,20.372,995.7891444375
2023-09-22,18.0,76.00375,27.78,1001.397852875
2023-09-23,18.0,67.01354166666667,20.372,1015.5007562291667
2023-09-24,20.0,70.55958333333334,27.78,1018.1604833750001
2023-09-25,22.0,68.96979166666667,22.224,1018.7954315000001
2023-09-26,23.0,74.55833333333334,24.076,1017.2503910625001
2023-09-27,22.0,77.82875,27.78,1014.1179803125
2023-09-28,20.0,67.90895833333333,25.928,1013.0879533541666
2023-09-29,20.0,69.44,25.928,1017.8359543333335
2023-09-30,20.0,70.22458333333333,22.224,1024.6157893125
2023-10-01,23.0,78.53208333333333,22.224,1020.40396675
2023-10-02,20.0,88.17395833333335,20.372,1015.9452199166667
2023-10-03,19.0,72.18229166666667,31.484,1018.3580227916667
2023-10-04,18.0,71.04583333333333,27.78,1025.9915102500001
2023-10-05,19.0,68.81395833333333,22.224,1024.340645125
2023-10-06,21.0,72.56083333333333,25.928,1023.1130787500001
2023-10-07,24.0,67.53604166666666,24.076,1022.8379345625
2023-10-08,25.0,66.06770833333333,18.52,1024.002006125
2023-10-09,25.0,68.686875,18.52,1021.3563889375
2023-10-10,25.0,71.55291666666666,24.076,1016.805927375
2023-10-11,20.0,80.01979166666666,24.076,1012.5376649791666
2023-10-12,17.0,92.44312500000001,14.816,1011.5358579375
2023-10-13,21.0,82.34854166666666,33.336,1002.032801
2023-10-14,13.0,70.80208333333333,22.224,1016.6718827708333
2023-10-15,11.0,65.73333333333333,16.668,1025.6740361875
2023-10-16,12.0,76.58562500000001,16.668,1021.9913370625
2023-10-17,15.0,65.735,40.744,1014.4707292708334
2023-10-18,17.0,82.44479166666666,38.892,995.8526392499999
2023-10-19,19.0,84.86583333333333,22.224,984.33891325
2023-10-20,18.0,87.02375,31.484,976.7830305625001
2023-10-21,16.0,87.07645833333333,22.224,984.7551570208334
2023-10-22,16.0,75.63333333333334,14.816,1005.1228818750001
2023-10-23,15.0,88.42895833333334,20.372,1007.9378185625001
2023-10-24,15.0,83.87895833333333,20.372,1001.2285333750001
2023-10-25,14.0,86.50354166666666,14.816,996.0642886250001
2023-10-26,16.0,86.403125,16.668,991.238682875
2023-10-27,15.0,84.03833333333334,18.52,990.3920853750001
2023-10-28,15.0,86.31083333333333,22.224,988.106272125
2023-10-29,13.0,84.6454,20.372,988.7378338600001
2023-10-30,15.0,82.51375,14.816,995.5774950625
2023-10-31,15.0,86.17312500000001,20.372,1000.42426575
2023-11-01,14.0,81.105,29.632,990.6390096458334
2023-11-02,12.0,85.78666666666668,38.892,966.5321458333334
2023-11-03,14.0,78.3425,25.928,982.0319350625
2023-11-04,13.0,86.82520833333332,29.632,970.3982744166668
2023-11-05,14.0,78.49916666666667,29.632,981.2276674375001
2023-11-06,13.0,74.94854166666667,29.632,998.8792253125001
2023-11-07,13.0,78.59291666666667,24.076,1008.4951619166667
2023-11-08,14.0,82.99125,29.632,1004.7983528333334
2023-11-09,11.0,78.35041666666667,22.224,996.9955458750001
2023-11-10,10.0,79.565625,22.224,996.6780718125001
2023-11-11,11.0,83.71354166666667,18.52,1006.9219015625
2023-11-12,10.0,92.20937500000001,14.816,1004.1916246249999
2023-11-13,16.0,76.48166666666667,38.892,998.7522356875
2023-11-14,13.0,82.87957446808511,27.78,1004.7779384255319
2023-11-15,12.0,78.108125,31.484,1015.9804948125001
2023-11-16,8.0,87.53895833333333,18.52,1013.9909906875
2023-11-17,11.0,83.17729166666666,16.668,1019.8960082499999
2023-11-18,15.0,86.500625,27.78,1011.1125591875001
2023-11-19,15.0,75.630625,31.484,1007.831993875
2023-11-20,12.0,81.51,24.076,1009.6451235208333
2023-11-21,11.0,84.57854166666667,20.372,1023.0919138125
2023-11-22,11.0,84.65708333333333,20.372,1029.7306492083333
2023-11-23,14.0,81.30541666666667,29.632,1024.3618100625001
2023-11-24,11.0,60.12145833333333,29.632,1021.3140590625
2023-11-25,6.0,70.46,20.372,1021.2928941250001
2023-11-26,9.0,88.79270833333334,12.964,1014.7882033333334
2023-11-27,10.0,88.62208333333332,22.224,1000.1702865000001
2023-11-28,7.0,82.073125,16.668,1009.186549875
2023-11-29,5.0,78.80729166666667,11.112,1004.99589225
2023-11-30,5.0,84.24666666666667,14.816,1003.260367375
2023-12-01,4.0,88.49916666666667,12.964,1008.5657117083333
2023-12-02,1.0,93.304375,12.964,1016.0863195000001
2023-12-03,9.0,88.34937500000001,20.372,1010.6398755833334
2023-12-04,8.0,91.75375000000001,22.224,997.7786485625
2023-12-05,7.0,88.62791666666668,14.816,1008.5445467708333
2023-12-06,6.0,87.748125,14.816,1017.567865125
2023-12-07,8.0,83.640625,25.928,1007.6556193958335
2023-12-08,12.0,82.64958333333334,20.372,1004.8054078125001
2023-12-09,14.0,76.439375,46.300000000000004,996.6357419375
2023-12-10,12.0,76.84,35.188,1001.5036775625
2023-12-11,12.0,74.46875,40.744,1003.725996
2023-12-12,12.0,89.15958333333333,20.372,997.842143375
2023-12-13,9.0,88.119375,25.928,1003.1686526458334
2023-12-14,9.0,89.24270833333333,14.816,1022.0336669375
2023-12-15,9.0,78.72833333333334,18.52,1035.7908763125
2023-12-16,11.0,87.45375,24.076,1038.4999883125
2023-12-17,11.0,77.15270833333334,29.632,1033.8225371249998
2023-12-18,13.0,78.5825,25.928,1028.1009490208332
2023-12-19,13.0,86.07479166666667,24.076,1020.06532775
2023-12-20,11.0,79.18333333333334,31.484,1017.4620404375
2023-12-21,14.0,69.1525,40.744,1007.578014625
2023-12-22,12.0,72.70083333333334,40.744,1012.2907407083334
2023-12-23,12.0,72.95562500000001,37.04,1012.5023900833334
2023-12-24,15.0,81.27583333333334,37.04,1005.9271494999999
2023-12-25,14.0,87.59875,29.632,1007.2605405625
2023-12-26,11.0,77.66458333333334,24.076,1015.5642510416666
2023-12-27,12.0,83.58625,35.188,1006.8372418125
2023-12-28,13.0,71.71708333333333,38.892,1005.292201375
2023-12-29,12.0,72.68895833333333,33.336,1007.0841660833333
2023-12-30,12.0,80.19895833333334,33.336,1004.6008134166667
2023-12-31,12.0,78.58041666666666,37.04,989.4537731458335
2024-01-01,12.0,77.89229166666667,27.78,999.5071184583334
2024-01-02,14.0,80.73687500000001,62.968,985.4867419534885
2024-01-03,12.0,76.84791666666668,27.78,991.9112575555555
2024-01-04,10.0,83.719375,24.076,999.1755344375
2024-01-05,8.0,84.21499999999999,33.336,1001.7153269375
2024-01-06,7.0,81.61999999999999,16.668,1016.5731130625
2024-01-07,5.0,72.33958333333334,18.52,1027.5224407291666
2024-01-08,4.0,67.89645833333334,27.78,1031.8259780208332
2024-01-09,4.0,67.66958333333334,33.336,1031.0852052083333
2024-01-10,6.0,66.350625,20.372,1029.6953743125
2024-01-11,5.0,82.10541666666667,12.964,1036.531649125
2024-01-12,6.0,78.34291666666667,16.668,1035.5792269375
2024-01-13,4.0,80.86375,16.668,1025.3353971875001
2024-01-14,6.0,78.38437499999999,22.224,1013.0385685
2024-01-15,3.0,63.806666666666665,24.076,1011.2042739166667
2024-01-16,5.0,66.52479166666667,16.668,1007.8390488541667
2024-01-17,3.0,77.58895833333334,14.816,993.439836375
2024-01-18,3.0,68.60083333333334,18.52,1007.5004098541667
2024-01-19,6.0,72.538125,18.52,1022.308811125
2024-01-20,6.0,65.02354166666667,22.224,1023.1765735625
2024-01-21,13.0,76.87458333333333,48.152,1009.8214980000001
2024-01-22,13.0,70.27416666666666,42.596000000000004,1008.3399523749999
2024-01-23,14.0,83.2075,38.892,1018.20281325
2024-01-24,13.0,65.120625,51.856,1024.7381329756097
2024-01-25,13.0,85.13895833333333,20.372,1025.060253
2024-01-26,13.0,66.06395833333333,55.56,1027.5083307708335
2024-01-27,9.0,76.0175,18.52,1032.9618296666665
2024-01-28,13.0,80.08104166666666,12.964,1023.155408625
2024-01-29,12.0,85.92854166666666,16.668,1022.5204605
2024-01-30,13.0,77.166875,27.78,1027.9810143749999
2024-01-31,12.0,71.52666666666667,27.78,1029.5824946458333
2024-02-01,11.0,67.43124999999999,22.224,1032.6231906666667
2024-02-02,14.0,80.47375000000001,35.188,1029.4978348958332
2024-02-03,13.0,82.106875,27.78,1027.2402415625
2024-02-04,14.0,82.34395833333333,38.892,1024.425304875
2024-02-05,12.0,72.08604166666667,35.188,1019.4092146875
2024-02-06,14.0,74.519375,38.892,1008.763251125
2024-02-07,7.0,87.72145833333333,16.668,1005.6943351875001
2024-02-08,12.0,91.18291666666666,31.484,991.2104629583333
2024-02-09,13.0,85.37708333333335,27.78,978.3492359375
2024-02-10,12.0,87.86125,12.964,983.5558105625
2024-02-11,11.0,81.38583333333334,20.372,991.0834733333335
2024-02-12,10.0,71.01416666666667,22.224,1005.9412594583333
2024-02-13,12.0,83.51958333333333,24.076,1011.8180571041667
2024-02-14,14.0,86.37,22.224,1012.4882801250001
2024-02-15,18.0,78.29791666666667,18.52,1008.8055810000001
2024-02-16,13.0,75.81395833333333,24.076,1015.5642510416668
2024-02-17,14.0,83.48875,22.224,1028.9546015
2024-02-18,15.0,82.856875,27.78,1025.441221875
2024-02-19,13.0,76.76979166666668,24.076,1029.7377041875
2024-02-20,13.0,80.925,27.78,1025.9068505
2024-02-21,13.0,84.14020833333333,29.632,1006.6114824791666
2024-02-22,13.0,84.564375,42.596000000000004,985.2913354375
2024-02-23,10.0,78.14229166666667,22.224,987.2667296041667
2024-02-24,9.0,81.68166666666666,14.816,995.217691125
2024-02-25,9.0,87.94770833333332,31.484,996.1277834375
2024-02-26,9.0,71.08041666666666,27.78,1009.7297832708333
2024-02-27,9.0,75.24895833333333,18.52,1020.6791109375
2024-02-28,12.0,84.32166666666667,24.076,1016.8835321458333
2024-02-29,12.0,84.35020833333333,22.224,1004.2127895625
2024-03-01,9.0,78.86645833333334,31.484,993.5456610625
2024-03-02,9.0,77.88541666666667,25.928,992.29692975
2024-03-03,10.0,76.39333333333333,16.668,1003.0910478750001
2024-03-04,12.0,71.97395833333333,22.224,1009.39819925
2024-03-05,11.0,85.193125,14.816,1013.1726131041668
2024-03-06,11.0,85.969375,20.372,1021.6103681875001
2024-03-07,10.0,81.705625,29.632,1020.361636875
2024-03-08,9.0,77.565625,35.188,1006.9219015625
2024-03-09,12.0,75.575625,31.484,994.921382
2024-03-10,9.0,92.006875,16.668,995.7044846875
